id_transaksi,id_warung,tanggal,kategori,nominal,rolling_mean_7d,rasio_vs_baseline,anomaly_score,is_anomaly,catatan
24B7EAFA-43F,WRG-002,2026-02-03,Overhead,910013.0,605645.4285714285,1.5025507616667746,0.08440443773786055,0,Biaya perbaikan rak toko
3FFA0170-F74,WRG-002,2026-03-02,Overhead,896362.0,637537.1428571428,1.4059761223995912,0.10469730760851381,0,Bayar cicilan etalase
5F742668-8F4,WRG-002,2026-03-03,Overhead,619448.0,676206.0,0.9160640396565544,0.15676420447012807,0,Bayar wifi bulanan
99D2495F-0A0,WRG-003,2025-01-10,HPP,387265.0,387265.0,1.0,0.05981211448636359,0,Beli aqua 1 karton
012732FC-359,WRG-003,2025-01-10,HPP,714098.0,550681.5,1.2967532048924832,0.11050773748838244,0,Beli gas LPG 3kg isi 10
3986C2A3-529,WRG-003,2025-01-12,HPP,1164997.0,755453.3333333334,1.5421164333998127,0.10738168722063007,0,Restok telur 1 peti
11E91143-B18,WRG-003,2025-01-12,HPP,1004162.0,817630.5,1.2281366705376084,0.12206573734601694,0,Restok snack & biskuit 1 dus
61244E20-9B1,WRG-003,2025-01-12,HPP,151581.0,684420.6,0.2214734623709456,0.044017160578647685,0,Restok beras ke agen
BF85C19B-273,WRG-003,2025-02-12,HPP,737731.0,693305.6666666666,1.0640775569409742,0.15952639931749624,0,Beli detergen & sabun
0C696F60-5BC,WRG-003,2025-02-12,HPP,299606.0,637062.8571428572,0.47029268248928113,0.10966679052076372,0,Beli detergen & sabun
610EB848-903,WRG-003,2025-03-11,HPP,1468297.0,791496.0,1.8550908659045655,0.06072965829497223,0,Beli aqua 1 karton
09BE7B16-831,WRG-003,2025-03-12,HPP,476551.0,757560.7142857143,0.6290598113305392,0.15603983870378801,0,Restok beras ke agen
E4812BCB-7BE,WRG-003,2025-03-12,HPP,599315.0,676749.0,0.8855794393490053,0.16125889748875027,0,Beli gas LPG 3kg isi 10
0E462518-D18,WRG-003,2025-03-12,HPP,889667.0,660392.5714285715,1.3471789939663592,0.14474022374606577,0,
5F2BB82F-2B0,WRG-003,2025-04-10,HPP,619210.0,727196.7142857143,0.851502747242493,0.10073306366324969,0,
4E90185E-D20,WRG-003,2025-04-11,HPP,576502.0,704164.0,0.818704165506899,0.09204528159046349,0,Restok gula & tepung
5A6DF1B6-223,WRG-003,2025-04-11,HPP,443419.0,724708.7142857143,0.6118582421587707,0.144792905705386,0,Beli detergen & sabun
40D9186F-5C7,WRG-003,2025-04-11,HPP,1343834.0,706928.2857142857,1.9009481260778525,0.015898860475028975,0,Beli minyak goreng 1 karton
3E17AAF3-265,WRG-003,2025-04-12,HPP,1071588.0,791933.5714285715,1.353128644447992,0.11688362351812887,0,Beli minyak goreng 1 karton
6CFD2DC4-2CE,WRG-003,2025-04-12,HPP,1467809.0,916004.1428571428,1.6024043247465038,0.0841695147117677,0,Beli aqua 1 karton
CF5D8257-CDA,WRG-003,2025-05-10,HPP,1256675.0,968433.8571428572,1.297636375196064,0.09955466099572036,0,Restok minuman botol
352E3BE7-255,WRG-003,2025-05-10,HPP,1300032.0,1065694.142857143,1.219892225845019,0.023334819102281967,0,Belanja ke pasar induk
B3CE2172-883,WRG-003,2025-05-10,HPP,997532.0,1125841.2857142857,0.8860325275486053,0.08709542043252438,0,Restok rokok ke agen
80D64713-906,WRG-003,2025-06-10,HPP,576606.0,1144868.0,0.503644088226765,0.015200498038090537,0,Beli minyak goreng 1 karton
BD36EBE9-8DB,WRG-003,2025-06-10,HPP,888678.0,1079845.7142857143,0.8229675667952564,0.04818850053192325,0,Beli aqua 1 karton
25EAFF33-6DE,WRG-003,2025-06-12,HPP,379927.0,981037.0,0.3872708164931598,0.10494737937530041,0,
EEAF30D9-F5D,WRG-003,2025-06-12,HPP,799277.0,885532.4285714285,0.9025948392307002,0.08997680388740908,0,Beli gas LPG 3kg isi 10
E72FD42C-674,WRG-003,2025-06-12,HPP,1259940.0,885998.8571428572,1.4220560103915,0.13418867991555772,0,Restok telur 1 peti
A47BAE40-881,WRG-003,2025-07-10,HPP,1444632.0,906656.0,1.593362863092507,0.09330912312382844,0,Restok rokok ke agen
C2A0E048-5DA,WRG-003,2025-07-10,HPP,376753.0,817973.2857142857,0.4605932816876835,0.1321565143391979,0,Restok telur 1 peti
258E3B20-AA7,WRG-003,2025-07-11,HPP,634180.0,826198.1428571428,0.7675882661838124,0.13960268646399437,0,Beli minyak goreng 1 karton
9FACC404-E88,WRG-003,2025-07-12,HPP,1384393.0,897014.5714285715,1.5433339034785547,0.07516142154845273,0,Beli detergen & sabun
C2D58196-5DA,WRG-003,2025-07-12,HPP,1495464.0,1056377.0,1.4156536918164633,0.04902375638942713,0,
112A6722-307,WRG-003,2025-08-10,HPP,140669.0,962290.1428571428,0.14618148283462473,-0.042978025908275375,1,Beli aqua 1 karton
4B2FCFE8-299,WRG-003,2025-08-12,HPP,838196.0,902041.0,0.9292216207467288,0.09305782465020246,0,Ambil indomie 2 dus ke distributor
52B48985-BDD,WRG-003,2025-09-12,HPP,588192.0,779692.4285714285,0.7543897804390632,0.15902335010869073,0,Restok rokok ke agen
45421D5A-E9E,WRG-003,2025-09-12,HPP,1197615.0,896958.4285714285,1.3351956588527993,0.1392896390540858,0,Restok beras ke agen
E15F814A-81B,WRG-003,2025-10-11,HPP,689800.0,904904.1428571428,0.762290686195807,0.12200701120070917,0,Restok rokok ke agen
ED5DDD7B-E58,WRG-003,2025-11-12,HPP,745972.0,813701.1428571428,0.9167641050382134,0.16866971836180594,0,
E8A9B8C6-D5D,WRG-003,2025-12-12,HPP,417279.0,659674.7142857143,0.6325526671911675,0.15467048068751782,0,Beli aqua 1 karton
5CB558F8-3C0,WRG-003,2026-01-03,HPP,1395345.0,838914.1428571428,1.6632750942161798,0.07960181916333864,0,Belanja ke pasar induk
53256713-79D,WRG-003,2026-02-01,HPP,464455.0,785522.5714285715,0.5912688150454165,0.08733259562981943,0,Belanja ke pasar induk
2DF775F0-B7F,WRG-003,2026-02-01,HPP,1439105.0,907081.5714285715,1.586522144566932,0.030278911698871758,0,Beli minyak goreng 1 karton
B9DF6F1F-AAF,WRG-003,2026-02-02,HPP,641269.0,827603.5714285715,0.7748504503104919,0.12308862241456792,0,Restok snack & biskuit 1 dus
46E26916-F9E,WRG-003,2026-02-02,HPP,799014.0,843205.5714285715,0.9475909873867395,0.11253342129919042,0,Ambil indomie 2 dus ke distributor
F6AE0F81-29D,WRG-003,2026-02-03,HPP,1489147.0,949373.4285714285,1.5685576983556373,0.040018475095371264,0,Restok telur 1 peti
921B5CDC-71F,WRG-003,2026-03-01,HPP,973222.0,1028793.8571428572,0.9459834866265725,0.07180790457941677,0,Belanja ke pasar induk
F75A0993-F5F,WRG-003,2026-03-02,HPP,972395.0,968372.4285714285,1.0041539508043467,0.03356968633920021,0,Restok snack & biskuit 1 dus
7F67BE12-9F7,WRG-003,2026-03-02,HPP,708825.0,1003282.4285714285,0.7065059447012286,0.09079593663762975,0,Beli gas LPG 3kg isi 10
F8060D24-ECF,WRG-003,2026-03-02,HPP,854577.0,919778.4285714285,0.9291118093814209,0.11513547587885992,0,Restok gula & tepung
CB8FF7AF-90B,WRG-003,2026-03-03,HPP,936244.0,961917.7142857143,0.9733098643424207,0.12301187250478302,0,Restok minuman botol
0CB7198E-D7D,WRG-003,2026-04-01,HPP,837416.0,967403.7142857143,0.8656324010687811,0.12408165220592898,0,Belanja ke pasar induk
B7923E60-994,WRG-003,2026-04-01,HPP,1293442.0,939445.8571428572,1.3768137782136307,0.1102728834436143,0,Belanja ke pasar induk
BD0CACCD-D54,WRG-003,2026-04-01,HPP,551642.0,879220.1428571428,0.627421931221191,0.13045948426176124,0,Restok beras ke agen
633636F3-AB8,WRG-003,2026-04-02,HPP,848981.0,861589.5714285715,0.9853659191723205,0.09011102080778,0,Beli gas LPG 3kg isi 10
A2A8A742-E07,WRG-003,2026-04-02,HPP,1388613.0,958702.1428571428,1.4484300576001932,0.08076885573890946,0,Belanja ke pasar induk
45A5EEAA-4B0,WRG-003,2026-05-01,HPP,1315372.0,1024530.0,1.2838784613432501,0.11865832161793954,0,Restok minuman botol
72C250A9-96F,WRG-003,2026-05-01,HPP,970634.0,1029442.8571428572,0.9428731213832725,0.13407552149389584,0,Belanja ke pasar induk
6E25620C-A38,WRG-003,2026-05-01,HPP,754632.0,1017616.5714285715,0.7415681123791222,0.06431134359099888,0,Restok telur 1 peti
E82CEDBE-467,WRG-003,2026-05-03,HPP,1180753.0,1001518.1428571428,1.1789631654914745,0.07044839845670947,0,Beli detergen & sabun
1F503A63-DD1,WRG-003,2026-05-03,HPP,1395457.0,1122063.142857143,1.243652827279137,0.049669448487937196,0,Belanja ke pasar induk
F002F174-67C,WRG-003,2026-05-04,HPP,1300641.0,1186586.0,1.0961202980652056,0.06123537382875477,0,Restok rokok ke agen
D52EE991-157,WRG-003,2026-05-04,HPP,498040.0,1059361.2857142857,0.4701323398506027,0.06035807279967931,0,Restok rokok ke agen
58ECFC34-79D,WRG-003,2026-06-02,HPP,654238.0,964913.5714285715,0.6780275657553341,0.12890297346865526,0,Ambil indomie 2 dus ke distributor
0D5F7F0B-387,WRG-003,2026-06-03,HPP,625371.0,915590.2857142857,0.6830249400386823,0.07377109889676892,0,Beli aqua 1 karton
50419A16-7F7,WRG-003,2026-06-04,HPP,725157.0,911379.5714285715,0.7956695791011962,0.1335707232447398,0,
C9E3AC9D-AAE,WRG-003,2026-06-04,HPP,703596.0,843214.2857142857,0.8344213468869124,0.14974994599753771,0,Restok beras ke agen
B068E595-7A5,WRG-003,2026-07-02,HPP,312958.0,688571.5714285715,0.4545032252067997,0.1423146522837691,0,Restok minuman botol
756F1E69-165,WRG-003,2026-07-02,HPP,407154.0,560930.5714285715,0.7258545366195052,0.12714997942288703,0,Belanja ke pasar induk
BC6528FF-193,WRG-003,2026-07-02,HPP,466761.0,556462.1428571428,0.8388009966022589,0.1338776421679836,0,Belanja ke pasar induk
1A772EC3-0A2,WRG-003,2026-07-04,HPP,1302812.0,649115.5714285715,2.0070570748022196,0.06102433992467804,0,Beli detergen & sabun
7A2668ED-802,WRG-003,2026-07-04,HPP,1033676.0,707444.8571428572,1.4611400302981716,0.1328909411814489,0,Beli aqua 1 karton
57B22657-E64,WRG-003,2026-08-01,HPP,1204446.0,775914.7142857143,1.5522917375123886,0.10073840849979032,0,Belanja ke pasar induk
EC107A49-2BD,WRG-003,2026-08-01,HPP,739106.0,780987.5714285715,0.9463735749956145,0.14434710944335988,0,Beli aqua 1 karton
27E01D3F-654,WRG-003,2026-08-01,HPP,515580.0,809933.5714285715,0.6365707240540891,0.13025879431238457,0,Restok beras ke agen
C1F86B11-ACD,WRG-003,2026-08-03,HPP,318744.0,797303.5714285715,0.3997774642209232,0.10489649629303549,0,Restok rokok ke agen
2B9ED0BD-8B5,WRG-003,2026-08-03,HPP,938125.0,864641.2857142857,1.0849875150537243,0.12709894219617246,0,Belanja ke pasar induk
589275D0-004,WRG-003,2026-08-03,HPP,304124.0,721971.5714285715,0.4212409629900346,0.0890632971269778,0,Restok rokok ke agen
F3F878C4-3A4,WRG-003,2026-08-04,HPP,1166300.0,740917.8571428572,1.5741286146044722,0.11737357642107421,0,Restok minuman botol
F5BE3EF0-C52,WRG-003,2026-08-04,HPP,1314311.0,756612.8571428572,1.7370984217253964,0.07458058383191535,0,Beli minyak goreng 1 karton
42EEFC3B-952,WRG-003,2026-09-02,HPP,460521.0,716815.0,0.6424544687262403,0.13871602788737064,0,Ambil indomie 2 dus ke distributor
B69328FA-EC2,WRG-003,2026-09-03,HPP,95676.0,656828.7142857143,0.14566354655192776,0.06783718191373778,0,Beli minyak goreng 1 karton
4849766F-B22,WRG-003,2026-10-02,HPP,1138229.0,773898.0,1.4707739262796906,0.12350781877196032,0,Beli aqua 1 karton
F71D3752-32F,WRG-003,2026-10-02,HPP,636815.0,730853.7142857143,0.8713303189850773,0.16831679195159172,0,Ambil indomie 2 dus ke distributor
B75AC815-B80,WRG-003,2026-10-03,HPP,381711.0,741937.5714285715,0.51447859590805,0.11128348568848362,0,Beli aqua 1 karton
92714187-4B6,WRG-003,2026-10-03,HPP,1013961.0,720174.8571428572,1.4079372390514684,0.13554175551705605,0,Ambil indomie 2 dus ke distributor
07942F80-415,WRG-003,2026-11-01,HPP,517586.0,606357.0,0.8535994471903515,0.08917329956595188,0,Restok beras ke agen
3282D8A7-D28,WRG-003,2026-11-02,HPP,1194838.0,711259.4285714285,1.6798905603259893,0.08868873719626136,0,Belanja ke pasar induk
43FE0100-316,WRG-003,2026-11-02,HPP,1348665.0,890257.8571428572,1.514915020607994,0.06902741734612816,0,Restok telur 1 peti
2271B296-C07,WRG-003,2026-11-03,HPP,1197266.0,898691.7142857143,1.3322321558862866,0.12393430927319538,0,Restok snack & biskuit 1 dus
8A056CE8-672,WRG-003,2026-12-01,HPP,997080.0,950158.1428571428,1.0493832079381673,0.1426148636578976,0,Beli gas LPG 3kg isi 10
D1381273-CB5,WRG-003,2026-12-04,HPP,990218.0,1037087.7142857143,0.9548064125723489,0.1307650996390115,0,Ambil indomie 2 dus ke distributor
DFC5D33E-0BA,WRG-003,2026-12-04,HPP,821460.0,1009587.5714285715,0.8136589863498715,0.13639973202242245,0,Belanja ke pasar induk
0E71E199-FD2,WRG-003,2025-01-12,Operasional,36601.0,36601.0,1.0,0.0617164356442379,0,Beli selotip & alat tulis
D7EFF8CD-162,WRG-003,2025-03-10,Operasional,102515.0,69558.0,1.473806032375859,0.07725561584945773,0,Beli kantong kresek
3CD6E147-627,WRG-003,2025-03-12,Operasional,24371.0,54495.666666666664,0.4472098698979124,0.1218870963108783,0,Bayar listrik warung
BCBF0EAF-C8B,WRG-003,2025-04-11,Operasional,75313.0,59700.0,1.2615242881072026,0.13454819205471358,0,Beli struk kasir
0DD7E3E3-849,WRG-003,2025-05-11,Operasional,98381.0,67436.2,1.4588752035257029,0.11167358255643955,0,
7491E905-B82,WRG-003,2025-06-11,Operasional,8577.0,57626.333333333336,0.14883820475592754,0.03351040385493209,0,Ongkos kirim barang dari distributor
BCF15B5A-711,WRG-003,2025-07-11,Operasional,61445.0,58171.857142857145,1.0562667760306284,0.11682957858343457,0,Bensin motor untuk belanja
CEFA4F44-37D,WRG-003,2025-09-10,Operasional,33872.0,57782.0,0.5862033159115295,0.13603788593302546,0,Beli struk kasir
3C639554-B11,WRG-003,2025-09-12,Operasional,25346.0,46757.857142857145,0.5420693237194665,0.10157034056769487,0,
1F374A4B-464,WRG-003,2025-10-11,Operasional,72377.0,53615.857142857145,1.3499178015032867,0.11711460122472411,0,Beli struk kasir
9DAD1024-86D,WRG-003,2025-12-10,Operasional,63314.0,51901.71428571428,1.2198826353106973,0.11641887582073274,0,Beli kantong kresek
9AE12894-C76,WRG-003,2026-01-01,Operasional,48132.0,44723.28571428572,1.0762178858568403,0.08605757279955678,0,Beli label harga
2BE6B15C-C26,WRG-003,2026-01-03,Operasional,101469.0,57993.57142857143,1.7496594450123784,0.09717538248046964,0,Beli selotip & alat tulis
82C75B49-188,WRG-003,2026-02-02,Operasional,119402.0,66273.14285714286,1.801664970942765,0.032649592482484446,0,Beli baterai timbangan
73110835-9BA,WRG-003,2026-03-01,Operasional,86226.0,73752.28571428571,1.169129867161502,0.08124458643572119,0,Bensin motor untuk belanja
97569FE2-47B,WRG-003,2026-04-01,Operasional,33096.0,74859.42857142857,0.44210863790418614,0.10040060110251114,0,Bensin motor untuk belanja
0FF5546D-244,WRG-003,2026-04-03,Operasional,40604.0,70320.42857142857,0.5774140008085438,0.10129866905709894,0,Beli baterai timbangan
7DFD7EA6-F4C,WRG-003,2026-08-03,Operasional,63388.0,70331.0,0.9012810851544838,0.0516211218867505,0,Beli struk kasir
3842A766-120,WRG-003,2026-08-04,Operasional,34002.0,68312.42857142857,0.4977425149575376,0.11010382182332024,0,Beli label harga
636F2BBA-EA5,WRG-003,2026-09-03,Operasional,54410.0,61589.71428571428,0.8834267317362825,0.13765033800702753,0,Beli baterai timbangan
C637E37B-D00,WRG-003,2026-11-03,Operasional,20295.0,47431.57142857143,0.4278795618349442,0.07947949989726699,0,Beli baterai timbangan
A01A364B-CD6,WRG-003,2026-11-04,Operasional,32857.0,39807.42857142857,0.8253987051950102,0.10077497407833846,0,Beli label harga
DAA00E25-99B,WRG-003,2026-12-02,Operasional,92432.0,48284.0,1.914340154088311,0.023719240136987674,0,Beli selotip & alat tulis
8A9AFB09-443,WRG-003,2025-01-11,Overhead,839385.0,839385.0,1.0,0.008806023504573934,0,Bayar cicilan etalase
591FB74C-311,WRG-003,2025-02-11,Overhead,967333.0,903359.0,1.070817914029749,0.006782823222376333,0,Gaji karyawan
D772FE38-861,WRG-003,2025-02-12,Overhead,339481.0,715399.6666666666,0.4745333494237953,0.09704670009369548,0,Bayar iuran keamanan RT
C00C2A08-730,WRG-003,2025-03-10,Overhead,602913.0,687278.0,0.8772476348726425,0.13133395658330066,0,
92E3CDE7-2FD,WRG-003,2025-03-12,Overhead,301047.0,610031.8,0.4934939457254523,0.12638696378658582,0,Gaji karyawan
7591C021-7AC,WRG-003,2026-01-02,Overhead,300552.0,558451.8333333334,0.5381878652023406,0.055731010911025725,0,Gaji karyawan
96B0D33E-906,WRG-003,2026-01-03,Overhead,233273.0,511997.71428571426,0.45561336211322373,0.044110449399781926,0,Gaji karyawan
90D2811B-183,WRG-003,2026-01-04,Overhead,868614.0,516173.28571428574,1.6827953403245255,0.05043082395922338,0,Biaya promosi (cetak brosur)
611B4B63-7BB,WRG-003,2026-02-01,Overhead,860772.0,500950.28571428574,1.7182782893768755,0.014857931804520774,0,Biaya tak terduga
258BCED5-599,WRG-003,2026-02-02,Overhead,527404.0,527796.4285714285,0.9992564774026783,0.12864440043717018,0,Biaya tak terduga
C9521E46-720,WRG-003,2026-03-01,Overhead,721926.0,544798.2857142857,1.3251253150576308,0.054168372608418,0,Bayar sewa toko bulan ini
725B2DCB-CF5,WRG-003,2026-03-02,Overhead,408455.0,560142.2857142857,0.7291986525872508,0.11376281280272676,0,Biaya perbaikan rak toko
C748738C-F07,WRG-003,2026-03-03,Overhead,815694.0,633734.0,1.287123619689018,0.14137384497381894,0,Biaya promosi (cetak brosur)
3C34F104-72D,WRG-003,2026-03-04,Overhead,456740.0,665657.8571428572,0.6861482893936288,0.11593435080408365,0,Gaji karyawan
9AF3069A-1A9,WRG-004,2025-01-12,HPP,624112.0,624112.0,1.0,0.10217983792599566,0,Restok rokok ke agen
38246DFB-AC3,WRG-004,2025-01-12,HPP,1376511.0,1000311.5,1.3760823503478667,0.04992193485779606,0,Beli gas LPG 3kg isi 10
A29A1794-857,WRG-004,2025-01-12,HPP,904255.0,968292.6666666666,0.9338653809213331,0.10243523648318137,0,Restok telur 1 peti
02909BE5-BA4,WRG-004,2025-02-11,HPP,269895.0,793693.25,0.34004950905151327,0.12687488591636892,0,Restok telur 1 peti
1C295E6B-81A,WRG-004,2025-03-11,HPP,701507.0,775256.0,0.9048714231170091,0.15750628608669387,0,Beli gas LPG 3kg isi 10
E2FCB716-D65,WRG-004,2025-04-10,HPP,530006.0,734381.0,0.7217044013938269,0.16653634333846434,0,Ambil indomie 2 dus ke distributor
040074D5-797,WRG-004,2025-04-10,HPP,1188134.0,799202.8571428572,1.4866488393792385,0.14701665489380555,0,Restok telur 1 peti
2D3FFE81-DEB,WRG-004,2025-04-11,HPP,340123.0,758633.0,0.4483366792638865,0.1130266770718189,0,Restok rokok ke agen
F9A1CA20-4F3,WRG-004,2025-04-11,HPP,704605.0,662646.4285714285,1.0633196975331598,0.1540006936123136,0,Beli detergen & sabun
06C7CB33-D82,WRG-004,2025-05-10,HPP,636447.0,624388.1428571428,1.0193130783805038,0.06446999445531576,0,Restok gula & tepung
0038420F-13E,WRG-004,2025-05-12,HPP,920587.0,717344.1428571428,1.283326851089007,0.10120642140134961,0,Beli detergen & sabun
353717A6-CCE,WRG-004,2025-06-10,HPP,512539.0,690348.7142857143,0.7424349309179357,0.12820063170738477,0,Restok gula & tepung
AA4A0E13-971,WRG-004,2025-06-10,HPP,1236888.0,791331.8571428572,1.5630458812385557,0.12712373650771053,0,Belanja ke pasar induk
7B12E222-88A,WRG-004,2025-06-10,HPP,788471.0,734237.1428571428,1.073864224481775,0.16247933907049833,0,Restok gula & tepung
8F8EA595-15E,WRG-004,2025-06-11,HPP,643852.0,777627.0,0.827970222227366,0.16496350380446057,0,Restok minuman botol
488525C5-D5F,WRG-004,2025-06-11,HPP,1355551.0,870619.2857142857,1.5569962924584881,0.10640905162020042,0,Beli detergen & sabun
8F04D9E6-EDB,WRG-004,2025-07-12,HPP,1072751.0,932948.4285714285,1.149850267332186,0.1277464975616004,0,Restok snack & biskuit 1 dus
3DFA370F-E1D,WRG-004,2025-07-12,HPP,508818.0,874124.2857142857,0.5820888497385955,0.11658922254270465,0,Restok minuman botol
F913FDD4-822,WRG-004,2025-08-10,HPP,1176955.0,969040.8571428572,1.2145566322870656,0.107786893461075,0,
7BC4D22D-F23,WRG-004,2025-08-10,HPP,621375.0,881110.4285714285,0.7052180746600111,0.07841871351032814,0,Restok minuman botol
CF2E4516-33D,WRG-004,2025-08-10,HPP,175579.0,793554.4285714285,0.22125640495268936,0.05438380123706299,0,
DAB8B780-C14,WRG-004,2025-08-12,HPP,1179217.0,870035.1428571428,1.3553670902620354,0.12663654822916903,0,Beli minyak goreng 1 karton
E67F102D-6D5,WRG-004,2025-08-12,HPP,718381.0,779010.8571428572,0.9221707161242572,0.16582774838342995,0,Beli minyak goreng 1 karton
EC687895-120,WRG-004,2025-08-12,HPP,815184.0,742215.5714285715,1.0983116379935054,0.16379901937805896,0,Ambil indomie 2 dus ke distributor
B325BFE7-7E6,WRG-004,2025-09-12,HPP,495120.0,740258.7142857143,0.6688472427882838,0.16277256888493635,0,Beli gas LPG 3kg isi 10
7780D42A-964,WRG-004,2025-09-12,HPP,153233.0,594012.7142857143,0.2579624919043339,0.017321057126236883,0,Ambil indomie 2 dus ke distributor
32A4C6FC-802,WRG-004,2025-10-10,HPP,565007.0,585960.1428571428,0.9642413513742158,0.08769824257120018,0,Belanja ke pasar induk
A2483ECE-31E,WRG-004,2025-10-11,HPP,1012619.0,705537.2857142857,1.4352451961129522,0.08198094436740244,0,Belanja ke pasar induk
A9D7A491-C38,WRG-004,2025-10-11,HPP,463144.0,603241.1428571428,0.7677593040262506,0.10278041287580136,0,Restok rokok ke agen
C31DE6E0-C51,WRG-004,2025-10-11,HPP,132316.0,519517.5714285714,0.2546901342261763,0.044094814970998764,0,Restok beras ke agen
FD3021B0-426,WRG-004,2025-10-12,HPP,1447249.0,609812.5714285715,2.3732685546472356,-0.026664711904659133,1,Beli minyak goreng 1 karton
BFEBF48A-BC2,WRG-004,2025-10-12,HPP,288328.0,580270.8571428572,0.4968851984393495,0.06912716025535615,0,Restok gula & tepung
DC7B62CA-795,WRG-004,2025-10-12,HPP,842312.0,678710.7142857143,1.2410471534790226,0.0470344737873607,0,Beli detergen & sabun
8ADBB16E-D1A,WRG-004,2025-11-10,HPP,211054.0,628146.0,0.3359951348890226,0.08987206877295861,0,Belanja ke pasar induk
9CB70DD6-607,WRG-004,2025-11-10,HPP,299160.0,526223.2857142857,0.5685039186244406,0.06359187033411229,0,Restok telur 1 peti
B97C5723-7DD,WRG-004,2025-11-11,HPP,1395860.0,659468.4285714285,2.1166441629719523,0.040914929618569684,0,Restok rokok ke agen
5947D269-E0C,WRG-004,2025-11-11,HPP,1436587.0,845792.8571428572,1.6985092601194145,0.09548783445143022,0,Ambil indomie 2 dus ke distributor
31ED5B27-72B,WRG-004,2025-11-12,HPP,331149.0,686350.0,0.48247832738398777,0.14095479972207609,0,Restok telur 1 peti
EE49E8FC-0F9,WRG-004,2025-11-12,HPP,1085695.0,800259.5714285715,1.3566785562612986,0.1362362109501744,0,Belanja ke pasar induk
B3ADA23B-3BA,WRG-004,2025-11-12,HPP,80741.0,691463.7142857143,0.11676823863911048,0.0413433890370718,0,Beli aqua 1 karton
DD0CEFBA-C36,WRG-004,2025-12-12,HPP,218319.0,692501.5714285715,0.3152613784682489,0.11449571875175707,0,Beli aqua 1 karton
CFA7A4FD-942,WRG-004,2026-01-04,HPP,1329563.0,839702.0,1.5833748163038792,0.08962177432252377,0,Restok beras ke agen
0664C180-E0F,WRG-004,2026-02-02,HPP,870729.0,764683.2857142857,1.1386792627311813,0.13358374610047058,0,Restok snack & biskuit 1 dus
9730B1C1-040,WRG-004,2026-02-02,HPP,793875.0,672867.2857142857,1.1798389026407459,0.11477696680616811,0,Beli minyak goreng 1 karton
663E4F63-996,WRG-004,2026-02-02,HPP,165199.0,649160.1428571428,0.25448111967088904,0.047695691603985235,0,Ambil indomie 2 dus ke distributor
1FD7CE13-3B5,WRG-004,2026-02-03,HPP,787585.0,606573.0,1.2984175029221545,0.10813018492325766,0,Restok minuman botol
E84A8B9E-AAC,WRG-004,2026-03-01,HPP,1090831.0,750871.5714285715,1.4527530958784847,0.12030466401704204,0,
81E3D029-E73,WRG-004,2026-03-01,HPP,1109258.0,878148.5714285715,1.263178049923215,0.06373297700045533,0,
44784EFF-187,WRG-004,2026-03-04,HPP,239810.0,722469.5714285715,0.3319309345109344,0.13079372142801188,0,Beli gas LPG 3kg isi 10
83A26120-51C,WRG-004,2026-03-04,HPP,1153543.0,762871.5714285715,1.5121064189609896,0.1339452602840418,0,Restok gula & tepung
EB40959F-576,WRG-004,2026-03-04,HPP,646047.0,741753.2857142857,0.8709728860558758,0.14815373448257269,0,Restok minuman botol
24A0D3C8-EC9,WRG-004,2026-05-01,HPP,648092.0,810738.0,0.7993852514622479,0.16028033943746856,0,
699C26A2-E62,WRG-004,2026-06-01,HPP,645586.0,790452.4285714285,0.8167297318154323,0.1286974964154231,0,Restok rokok ke agen
5E01CA82-CFE,WRG-004,2026-06-01,HPP,972672.0,773572.5714285715,1.2573765357318032,0.13230413827955195,0,Beli minyak goreng 1 karton
DA87D1EB-2D4,WRG-004,2026-06-01,HPP,1027107.0,761836.7142857143,1.3481983484649973,0.10498222722309197,0,Ambil indomie 2 dus ke distributor
798403CC-6FC,WRG-004,2026-06-03,HPP,932829.0,860839.4285714285,1.0836271771938222,0.15746614166248912,0,Beli detergen & sabun
6F2CCF72-D89,WRG-004,2026-06-04,HPP,1128594.0,857275.2857142857,1.316489602356436,0.15389501367419128,0,Restok rokok ke agen
1C3234F2-B4B,WRG-004,2026-06-04,HPP,581844.0,848103.4285714285,0.6860531161630556,0.15899849847579106,0,Beli gas LPG 3kg isi 10
A3ABF628-434,WRG-004,2026-06-04,HPP,1068681.0,908187.5714285715,1.1767183714251601,0.13396848296950764,0,Belanja ke pasar induk
1B41FCB9-E1B,WRG-004,2026-07-01,HPP,766011.0,925391.1428571428,0.8277699715548854,0.14722817203627203,0,Belanja ke pasar induk
4C2BA65E-6D4,WRG-004,2026-07-04,HPP,1431757.0,990974.7142857143,1.4447967030440303,0.09466627575936126,0,Restok gula & tepung
9C70717F-EE6,WRG-004,2026-08-01,HPP,642271.0,935998.1428571428,0.6861883272967422,0.055852505957775356,0,
2EF045B0-30A,WRG-004,2026-08-03,HPP,1380917.0,1000010.7142857143,1.380902204619236,0.08932513652021157,0,Restok gula & tepung
B1C2F87F-CFE,WRG-004,2026-09-01,HPP,404075.0,896508.0,0.4507210197789646,0.03453833686199992,0,Restok gula & tepung
68F04236-163,WRG-004,2026-09-01,HPP,1131803.0,975073.5714285715,1.1607360030708305,0.08406245996949613,0,Beli detergen & sabun
4914D60F-981,WRG-004,2026-09-01,HPP,1271600.0,1004062.0,1.2664556571207755,0.03783233723357504,0,Ambil indomie 2 dus ke distributor
